name,genderRank,divRank,overallRank,bib,division,age,state,country,profession,points,swim,swimDistance,t1,bike,bikeDistance,t2,run,runDistance,overall
Ivan Díaz Chacon,98,14,100,986,35-39,36,ES,ESP,---,4595,00:58:01,3.9 km,00:04:20,05:29:28,180.2 km,00:06:21,03:25:03,42.2 km,10:03:13
Jens Gosebrink,99,26,101,784,30-34,31,DE,DEU,---,4430,00:52:30,3.9 km,00:03:22,05:31:18,180.2 km,00:02:21,03:33:53,42.2 km,10:03:24
Tineke Van Den Berg,3,3,102,55,PRO,37,Intl State,NLD,---,4534,01:00:38,3.9 km,00:03:14,05:24:25,180.2 km,00:01:59,03:33:14,42.2 km,10:03:30
Mark Wilson,101,5,104,128,45-49,44,---,NLD,---,4585,01:04:45,3.9 km,00:02:58,05:33:34,180.2 km,00:03:50,03:18:30,42.2 km,10:03:37
Prunel Lilian,102,6,105,1492,45-49,46,---,FRA,---,4585,00:48:17,3.9 km,00:05:08,05:34:01,180.2 km,00:04:27,03:31:46,42.2 km,10:03:39
Martin Hochheim,103,16,106,644,25-29,28,DE,DEU,---,4665,00:58:58,3.9 km,00:04:30,05:37:48,180.2 km,00:01:41,03:20:48,42.2 km,10:03:45
Fior Guglielmo,104,7,107,1450,45-49,49,CH,ITA,---,4571,01:03:14,3.9 km,00:04:47,05:19:54,180.2 km,00:03:40,03:33:12,42.2 km,10:04:47
Patrick Indestege,105,8,108,299,45-49,47,BE,BEL,---,4565,00:58:42,3.9 km,00:04:43,05:26:12,180.2 km,00:03:57,03:31:44,42.2 km,10:05:18
Thomas Voigt,106,17,109,359,25-29,27,---,DEU,---,4646,00:55:57,3.9 km,00:03:01,05:38:00,180.2 km,00:02:53,03:25:28,42.2 km,10:05:19
Sarissa De Vries,4,4,110,52,PRO,27,NL,NLD,---,4506,00:50:48,3.9 km,00:02:19,05:41:53,180.2 km,00:02:50,03:28:00,42.2 km,10:05:50
Jeroen Bergmans,107,20,111,1173,40-44,41,NL,NLD,---,4637,00:55:26,3.9 km,00:04:10,05:39:01,180.2 km,00:02:27,03:24:48,42.2 km,10:05:52
Ferry Schreven,108,21,112,1330,40-44,42,---,NLD,---,4632,00:59:50,3.9 km,00:03:49,05:21:28,180.2 km,00:03:24,03:37:47,42.2 km,10:06:18
Sebastian Röhr,109,18,113,215,25-29,29,DE,DEU,---,4625,00:55:16,3.9 km,00:03:18,05:36:38,180.2 km,00:01:28,03:30:25,42.2 km,10:07:05
Nico Krijgsman,110,7,114,183,50-54,52,NL,NLD,---,4785,01:04:48,3.9 km,00:05:21,05:22:10,180.2 km,00:03:01,03:31:45,42.2 km,10:07:05
Dan Johnsson,111,22,115,1262,40-44,39,---,SWE,---,4619,01:04:32,3.9 km,00:04:00,05:18:51,180.2 km,00:02:56,03:37:04,42.2 km,10:07:23
Luka Jaap Söntjens,112,2,116,601,18-24,22,NL,DEU,---,4931,00:49:49,3.9 km,00:03:26,05:31:33,180.2 km,00:02:16,03:41:09,42.2 km,10:08:13
Alastair Maher,113,15,117,195,35-39,38,Wimbledon,GBR,---,4529,01:05:06,3.9 km,00:03:52,05:22:24,180.2 km,00:04:08,03:33:15,42.2 km,10:08:45
Txema Cordoba Jimenez,114,16,118,968,35-39,39,ES,ESP,---,4527,00:59:25,3.9 km,00:06:17,05:30:18,180.2 km,00:03:46,03:29:06,42.2 km,10:08:52
Tim Wolf,115,27,119,920,30-34,29,DE,DEU,---,4357,00:52:32,3.9 km,00:03:56,05:50:32,180.2 km,00:03:44,03:18:48,42.2 km,10:09:32
Thilo Schmalkoke,116,9,120,1550,45-49,44,DE,DEU,---,4514,01:11:34,3.9 km,00:05:07,05:28:22,180.2 km,00:03:42,03:20:49,42.2 km,10:09:34
Patrice Lilloni,117,23,121,1277,40-44,43,---,FRA,---,4589,00:53:41,3.9 km,00:04:15,05:30:59,180.2 km,00:03:15,03:37:39,42.2 km,10:09:49
Vincent Cottem,118,10,122,1418,45-49,47,BE,BEL,---,4510,01:03:06,3.9 km,00:05:51,05:35:32,180.2 km,00:04:50,03:20:37,42.2 km,10:09:56
Danek Aerden,119,24,123,100,40-44,42,BE,BEL,---,4586,01:00:23,3.9 km,00:02:54,05:27:44,180.2 km,00:03:19,03:35:48,42.2 km,10:10:08
Pleuni Hooijman,5,1,124,110,30-34,29,UK,NLD,---,5000,00:59:38,3.9 km,00:02:31,05:32:13,180.2 km,00:01:46,03:34:12,42.2 km,10:10:20
Bram De Bakker,120,28,125,756,30-34,32,BE,BEL,---,4346,00:54:59,3.9 km,00:04:18,05:30:13,180.2 km,00:04:02,03:36:56,42.2 km,10:10:28
Pedro Del Campo Camara,121,25,126,1212,40-44,44,---,ESP,---,4580,01:01:30,3.9 km,00:05:38,05:24:39,180.2 km,00:03:17,03:35:34,42.2 km,10:10:38
David Martin,122,17,127,1058,35-39,37,FR,FRA,---,4506,00:55:45,3.9 km,00:03:56,05:23:19,180.2 km,00:02:41,03:45:00,42.2 km,10:10:41
Sebastian Blecke,123,26,128,380,40-44,41,DE,DEU,---,4576,00:55:32,3.9 km,00:03:33,05:19:50,180.2 km,00:02:48,03:49:12,42.2 km,10:10:55
Brian Weeda,124,19,129,714,25-29,26,NL,NLD,---,4564,01:02:47,3.9 km,00:04:13,05:19:37,180.2 km,00:02:51,03:42:41,42.2 km,10:12:09
Karel Menschaert,126,29,131,834,30-34,32,BE,BEL,---,4314,00:56:23,3.9 km,00:04:16,05:34:23,180.2 km,00:02:28,03:35:34,42.2 km,10:13:04
Yves Rijchwalski,127,30,132,855,30-34,31,NL,NLD,---,4311,01:10:13,3.9 km,00:05:39,05:23:32,180.2 km,00:03:46,03:30:10,42.2 km,10:13:20
Bert Nietvelt,128,31,133,843,30-34,34,BE,BEL,---,4311,01:07:27,3.9 km,00:03:50,05:43:53,180.2 km,00:02:33,03:15:39,42.2 km,10:13:22
Marcin Rabenda,130,27,135,1317,40-44,41,---,POL,---,4542,01:12:45,3.9 km,00:04:47,05:38:31,180.2 km,00:02:59,03:14:43,42.2 km,10:13:45
Vincent Van Der Leer,131,20,136,704,25-29,27,NL,NLD,---,4543,01:01:47,3.9 km,00:05:27,05:26:14,180.2 km,00:04:28,03:35:57,42.2 km,10:13:53
Cedric Callebaut,132,32,137,263,30-34,33,---,BEL,---,4300,01:02:36,3.9 km,00:05:55,05:34:21,180.2 km,00:03:18,03:28:06,42.2 km,10:14:16
Philipp Werland,133,21,138,716,25-29,26,DE,DEU,---,4536,01:12:49,3.9 km,00:03:55,05:22:41,180.2 km,00:03:39,03:31:27,42.2 km,10:14:31
Pieter Nicolai,134,18,139,1074,35-39,37,BE,BEL,---,4459,00:57:22,3.9 km,00:05:55,05:29:14,180.2 km,00:02:31,03:39:30,42.2 km,10:14:32
David Verheye,135,28,140,356,40-44,---,BE,BEL,---,4532,01:05:00,3.9 km,00:04:08,05:36:36,180.2 km,00:03:57,03:24:53,42.2 km,10:14:34
Rubén Lirio,136,33,141,822,30-34,33,---,ESP,---,4296,00:57:57,3.9 km,00:02:59,05:41:09,180.2 km,00:02:36,03:29:56,42.2 km,10:14:37
Yaniv Deri,137,29,142,1213,40-44,40,israel,ISR,---,4526,01:08:56,3.9 km,00:07:41,05:39:18,180.2 km,00:03:01,03:16:08,42.2 km,10:15:04
Alf Becker,138,11,143,136,45-49,46,DE,DEU,---,4445,00:58:47,3.9 km,00:04:52,05:34:43,180.2 km,00:05:41,03:31:15,42.2 km,10:15:18
Olaf Mistareck,139,8,144,321,50-54,52,Brandenburg,DEU,---,4683,01:01:59,3.9 km,00:04:21,05:39:07,180.2 km,00:02:38,03:27:32,42.2 km,10:15:37
Helder Oliveira,140,30,145,1301,40-44,40,Aveiro,PRT,---,4517,01:10:37,3.9 km,00:04:53,05:36:38,180.2 km,00:02:04,03:21:37,42.2 km,10:15:49
Sven Bams,141,3,146,582,18-24,22,NL,NLD,---,4837,00:48:16,3.9 km,00:02:33,05:40:51,180.2 km,00:03:05,03:41:19,42.2 km,10:16:04
Francisco Santa Maria,142,31,147,1325,40-44,43,Bucks,ESP,---,4514,01:01:31,3.9 km,00:05:19,05:47:34,180.2 km,00:03:21,03:18:20,42.2 km,10:16:05
Nicolas Deschamps,143,19,148,157,35-39,39,FR,FRA,---,4427,01:00:12,3.9 km,00:03:16,05:36:40,180.2 km,00:02:25,03:34:43,42.2 km,10:17:16
Matthias Ziegler,144,12,149,131,45-49,47,---,DEU,---,4420,01:04:41,3.9 km,00:03:32,05:18:28,180.2 km,00:02:13,03:48:31,42.2 km,10:17:25
