name,genderRank,divRank,overallRank,bib,division,age,state,country,profession,points,swim,swimDistance,t1,bike,bikeDistance,t2,run,runDistance,overall
Liam Hanlon,---,1696,---,1473,40-44,---,GBR,GBR,---,---,01:07:40,3.9 km,00:04:20,06:08:10,180.2 km,00:06:27,05:43:59,42.2 km,13:10:36
Michael Hansen,---,572,---,1474,50-54,56,Schleswig-Holstein,---,---,---,01:06:31,3.9 km,00:04:58,05:16:08,180.2 km,00:01:42,04:21:44,42.2 km,10:51:03
Jürgen Hanshans,---,221,---,180,40-44,46,DE,---,---,---,01:04:52,3.9 km,00:03:25,05:05:45,180.2 km,00:01:33,03:51:02,42.2 km,10:06:37
Inge Hanta,---,1376,---,531,35-39,---,GER,---,---,---,01:20:27,3.9 km,00:05:39,06:07:12,180.2 km,00:03:39,04:46:14,42.2 km,12:23:11
Kevin Harding,---,1739,---,1475,35-39,---,GBR,GBR,---,---,01:28:57,3.9 km,00:06:36,06:06:50,180.2 km,00:05:18,05:30:17,42.2 km,13:17:58
David Harinck,---,136,---,181,40-44,46,---,---,---,---,01:02:05,3.9 km,00:03:56,05:06:04,180.2 km,00:02:02,03:36:12,42.2 km,09:50:19
Martin Harnischmacher,---,722,---,1477,30-34,39,DE,---,---,---,01:11:26,3.9 km,00:05:40,05:23:45,180.2 km,00:01:38,04:26:04,42.2 km,11:08:33
Michael Harris,---,1983,---,1478,35-39,45,---,GBR,---,---,01:18:14,3.9 km,00:07:01,06:32:42,180.2 km,00:04:07,06:17:34,42.2 km,14:19:38
Peter Harsch,---,233,---,1479,35-39,45,CA,USA,---,---,01:02:07,3.9 km,00:03:18,05:00:41,180.2 km,00:01:42,04:00:13,42.2 km,10:08:01
Manuel Hartl,---,1522,---,1480,30-34,---,GER,---,---,---,01:30:41,3.9 km,00:08:29,06:22:53,180.2 km,00:02:10,04:40:49,42.2 km,12:45:02
Tina Hartley,---,1731,---,532,40-44,49,DK,DNK,---,---,01:46:38,3.9 km,00:07:33,06:37:10,180.2 km,00:05:29,04:40:28,42.2 km,13:17:18
Hubertus Hartlieb,---,1181,---,1481,45-49,53,DE,---,---,---,01:02:58,3.9 km,00:05:02,05:52:53,180.2 km,00:02:36,04:53:12,42.2 km,11:56:41
Bernd Hartmann,---,1311,---,1482,40-44,49,---,---,---,---,01:39:38,3.9 km,00:05:08,05:37:53,180.2 km,00:03:46,04:48:04,42.2 km,12:14:29
Emanuel Hartmann,---,---,DNF,1483,55-59,---,GER,---,---,---,01:30:58,3.9 km,00:08:04,06:28:02,180.2 km,00:03:52,---,42.2 km,DNF
Holger Hartmann,---,1764,---,1484,40-44,49,DE,---,---,---,01:29:54,3.9 km,00:06:44,06:21:39,180.2 km,00:04:01,05:20:53,42.2 km,13:23:11
Norbert Hartmann,---,807,---,1485,50-54,---,GER,---,---,---,01:24:40,3.9 km,00:04:40,05:34:44,180.2 km,00:02:38,04:11:34,42.2 km,11:18:16
Cees Hartmans,---,1362,---,1486,45-49,52,---,NLD,---,---,01:25:45,3.9 km,00:07:46,06:04:24,180.2 km,00:05:51,04:37:04,42.2 km,12:20:50
Gerhard Hartwich,---,---,DNS,391,50-54,---,GER,---,---,---,---,3.9 km,---,---,180.2 km,---,---,42.2 km,DNS
Christian Hartwig,---,296,---,1488,35-39,---,GER,---,---,---,01:18:12,3.9 km,00:05:35,05:17:02,180.2 km,00:02:12,03:36:22,42.2 km,10:19:23
Bryan Harvey,---,905,---,1489,35-39,42,---,IRL,---,---,01:20:46,3.9 km,00:05:04,06:00:13,180.2 km,00:03:40,04:00:18,42.2 km,11:30:01
Bernhard Hasenbalg,---,1331,---,1490,45-49,54,DE,---,---,---,01:44:06,3.9 km,00:06:00,05:50:24,180.2 km,00:02:27,04:34:24,42.2 km,12:17:21
Claudia Haß,---,---,DNS,533,45-49,53,Berlin,---,---,---,---,3.9 km,---,---,180.2 km,---,---,42.2 km,DNS
Khaled Nabil Hassouna,---,---,DNF,1491,35-39,---,LBA,---,---,---,01:14:03,3.9 km,00:05:14,05:22:05,180.2 km,00:01:29,---,42.2 km,DNF
Konstantin Hauf,---,1417,---,1492,18-24,---,GER,---,---,---,01:13:34,3.9 km,00:10:01,06:51:26,180.2 km,00:01:46,04:12:53,42.2 km,12:29:40
Johannes Haug,---,1806,---,1493,50-54,58,Fulham,GBR,---,---,01:44:29,3.9 km,00:07:06,06:13:42,180.2 km,00:05:59,05:21:05,42.2 km,13:32:21
Jürgen Haug,---,234,---,182,45-49,53,DE,---,---,---,01:16:16,3.9 km,00:03:09,05:13:13,180.2 km,00:02:10,03:33:14,42.2 km,10:08:02
Randall Kevin Hause,---,578,---,183,40-44,46,HI,USA,---,---,01:05:34,3.9 km,00:05:00,05:29:11,180.2 km,00:02:07,04:09:43,42.2 km,10:51:35
Bernd Hauser,---,1037,---,1495,55-59,60,DE,---,---,---,01:30:05,3.9 km,00:08:16,05:41:37,180.2 km,00:03:42,04:19:31,42.2 km,11:43:11
Eric Hausmann,---,500,---,1496,35-39,---,GER,---,---,---,00:57:12,3.9 km,00:04:23,05:36:33,180.2 km,00:02:42,04:03:59,42.2 km,10:44:49
Patrick Healy,---,93,---,1498,30-34,---,IRL,---,---,---,00:55:07,3.9 km,00:03:16,05:24:27,180.2 km,00:01:11,03:15:50,42.2 km,09:39:51
Jörg Heberlein,---,1652,---,1499,35-39,45,---,---,---,---,01:16:33,3.9 km,00:05:08,06:00:20,180.2 km,00:04:13,05:34:58,42.2 km,13:01:12
Georg Heckens,---,376,---,184,40-44,47,DE,---,---,---,01:02:20,3.9 km,00:03:27,05:14:33,180.2 km,00:01:46,04:06:57,42.2 km,10:29:03
Cord Hecker,---,1361,---,1501,35-39,42,GER,---,---,---,01:29:36,3.9 km,00:12:20,06:10:06,180.2 km,00:06:43,04:22:04,42.2 km,12:20:49
Karl-Theodor Hecker,---,1973,---,1502,55-59,---,GER,---,---,---,01:43:11,3.9 km,00:10:25,06:42:00,180.2 km,00:05:24,05:33:32,42.2 km,14:14:32
Mark Hedwig,---,89,---,185,35-39,42,---,---,---,---,00:58:45,3.9 km,00:03:18,05:02:19,180.2 km,00:01:52,03:32:46,42.2 km,09:39:00
Andreas Hegenbart,---,2115,---,1503,30-34,---,GER,---,---,---,01:27:44,3.9 km,00:08:57,06:28:04,180.2 km,00:09:41,06:43:08,42.2 km,14:57:34
Christian Heger,---,115,---,1504,25-29,---,GER,---,---,---,01:09:57,3.9 km,00:03:59,05:17:10,180.2 km,00:02:01,03:13:12,42.2 km,09:46:19
