name,genderRank,divRank,overallRank,bib,division,age,state,country,profession,points,swim,swimDistance,t1,bike,bikeDistance,t2,run,runDistance,overall
Karen Kolstee,---,---,DNS,923,45-49,46,---,USA,---,---,---,2.4 mi,---,---,112 mi,---,---,26.2 mi,DNS
Daniel Kornacki,---,---,DNS,426,55-59,59,GA,USA,---,---,---,2.4 mi,---,---,112 mi,---,---,26.2 mi,DNS
Michael Kost,---,---,DNS,2636,65-69,69,NJ,USA,---,---,---,2.4 mi,---,---,112 mi,---,---,26.2 mi,DNS
James Kraemer,---,---,DNS,2378,50-54,52,MA,USA,---,---,---,2.4 mi,---,---,112 mi,---,---,26.2 mi,DNS
Thomas Kraemer,---,---,DNS,2123,45-49,50,NC,USA,---,---,---,2.4 mi,---,---,112 mi,---,---,26.2 mi,DNS
Carla Krajewski,---,---,DNS,1093,55-59,59,NH,USA,---,---,---,2.4 mi,---,---,112 mi,---,---,26.2 mi,DNS
George Kramer,---,---,DNF,2124,45-49,48,DE,USA,---,---,01:07:40,2.4 mi,00:13:16,07:52:36,112 mi,00:16:53,---,26.2 mi,DNF
Ted Kramer,---,---,DNS,1819,40-44,41,NJ,USA,---,---,---,2.4 mi,---,---,112 mi,---,---,26.2 mi,DNS
Gabriel Kreiman,---,---,DNS,2125,45-49,46,MA,USA,---,---,---,2.4 mi,---,---,112 mi,---,---,26.2 mi,DNS
Daniel Krieger,---,---,DNS,74,30-34,31,SC,USA,---,---,---,2.4 mi,---,---,112 mi,---,---,26.2 mi,DNS
Kevin Krueger,---,---,DNF,1820,40-44,45,MD,USA,---,---,00:53:45,2.4 mi,00:10:15,07:05:08,112 mi,00:22:38,---,26.2 mi,DNF
Jim Krug,---,---,DNS,2379,50-54,54,MA,USA,---,---,---,2.4 mi,---,---,112 mi,---,---,26.2 mi,DNS
Amy Krupka,---,---,DNS,776,40-44,42,MD,USA,---,---,---,2.4 mi,---,---,112 mi,---,---,26.2 mi,DNS
Doug Kussius,---,---,DNS,1519,35-39,36,VT,USA,---,---,---,2.4 mi,---,---,112 mi,---,---,26.2 mi,DNS
Matt Kys,---,---,DNS,356,25-29,28,VA,CAN,---,---,---,2.4 mi,---,---,112 mi,---,---,26.2 mi,DNS
Mark Lacey,---,---,DNS,1822,40-44,44,NJ,USA,---,---,---,2.4 mi,---,---,112 mi,---,---,26.2 mi,DNS
Mike Lahey,---,---,DNS,2127,45-49,49,NC,USA,---,---,---,2.4 mi,---,---,112 mi,---,---,26.2 mi,DNS
Lola Lahi,---,---,DNS,187,40-44,45,---,EST,---,---,---,2.4 mi,---,---,112 mi,---,---,26.2 mi,DNS
Mark Lamont,---,---,DNS,1208,25-29,28,MD,USA,---,---,---,2.4 mi,---,---,112 mi,---,---,26.2 mi,DNS
Armando Landeros,---,---,DNS,2383,50-54,54,NUEVO LEON,MEX,---,---,---,2.4 mi,---,---,112 mi,---,---,26.2 mi,DNS
Greg Landis,---,---,DNS,2128,45-49,46,CA,USA,---,---,---,2.4 mi,---,---,112 mi,---,---,26.2 mi,DNS
Michelle Landis,---,---,DNS,925,45-49,46,CA,USA,---,---,---,2.4 mi,---,---,112 mi,---,---,26.2 mi,DNS
Leticia Lapp,---,---,DNS,780,40-44,43,FL,USA,---,---,---,2.4 mi,---,---,112 mi,---,---,26.2 mi,DNS
Don Larkin,---,---,DNS,2130,45-49,46,PA,USA,---,---,---,2.4 mi,---,---,112 mi,---,---,26.2 mi,DNS
Jose Luis Lasso Quinteros,---,---,DNS,1521,35-39,36,Pichincha,ECU,---,---,---,2.4 mi,---,---,112 mi,---,---,26.2 mi,DNS
Ian Lassonde,---,---,DNS,1150,18-24,25,NH,USA,---,---,---,2.4 mi,---,---,112 mi,---,---,26.2 mi,DNS
Roberto Lastra,---,---,DNS,1522,35-39,39,FL,MEX,---,---,---,2.4 mi,---,---,112 mi,---,---,26.2 mi,DNS
Ming Wai Lau,---,---,DNS,1523,35-39,36,---,HKG,---,---,---,2.4 mi,---,---,112 mi,---,---,26.2 mi,DNS
Steve Lavery,---,---,DNF,2385,50-54,54,VA,USA,---,---,01:01:25,2.4 mi,00:14:04,07:48:11,112 mi,00:13:59,---,26.2 mi,DNF
Eric Lawrence,---,---,DNS,2531,55-59,58,PA,USA,---,---,---,2.4 mi,---,---,112 mi,---,---,26.2 mi,DNS
