name,genderRank,divRank,overallRank,bib,division,age,state,country,profession,points,swim,swimDistance,t1,bike,bikeDistance,t2,run,runDistance,overall
Bradley Moore,---,1105,---,498,50-54,28,UT,USA,---,---,01:18:33,2.4 mi,00:08:09,05:50:57,112 mi,00:07:55,04:29:50,26.2 mi,11:55:24
Jamie Moracci,---,---,DNF,1541,30-34,38,ON,CAN,---,---,01:03:53,2.4 mi,00:03:32,---,112 mi,---,---,26.2 mi,DNF
Julian Morais,---,1429,---,1224,35-39,45,CA,USA,---,---,01:33:15,2.4 mi,00:08:17,07:11:23,112 mi,00:08:04,04:53:42,26.2 mi,13:54:41
Ezequiel Morales,---,24,---,170,PRO,42,---,ARG,---,---,00:55:46,2.4 mi,00:01:51,05:02:08,112 mi,00:03:11,02:51:31,26.2 mi,08:54:27
Gregorio Caceres Morales,---,29,---,171,PRO,39,---,ESP,---,---,00:59:48,2.4 mi,00:02:39,04:55:40,112 mi,00:02:06,02:58:22,26.2 mi,08:58:35
Miriam Moreira,---,1207,---,1139,40-44,48,---,BRA,---,---,01:16:40,2.4 mi,00:05:58,06:22:26,112 mi,00:11:11,04:29:23,26.2 mi,12:25:38
Marcio Moreira Cunha,---,1088,---,1494,30-34,40,---,BRA,---,---,01:02:23,2.4 mi,00:02:46,05:45:55,112 mi,00:04:06,04:56:34,26.2 mi,11:51:44
Todd Morgenfeld,---,526,---,1265,35-39,44,CA,USA,---,---,01:07:22,2.4 mi,00:04:14,05:41:08,112 mi,00:05:41,03:31:53,26.2 mi,10:30:18
Christian Morgeson,---,1036,---,866,40-44,51,CA,USA,---,---,01:09:13,2.4 mi,00:04:41,05:22:21,112 mi,00:06:23,05:00:07,26.2 mi,11:42:45
Masaki Mori,---,914,---,1003,40-44,48,Ｇｉｆｕ,JPN,---,---,01:25:55,2.4 mi,00:05:16,05:53:11,112 mi,00:05:20,03:50:22,26.2 mi,11:20:04
John Moriarty,---,1080,---,408,55-59,62,---,NZL,---,---,01:28:45,2.4 mi,00:09:34,06:19:19,112 mi,00:06:44,03:45:43,26.2 mi,11:50:05
Elizabeth Morin,---,1481,---,1099,40-44,51,CA,USA,---,---,01:23:18,2.4 mi,00:03:42,07:16:45,112 mi,00:07:31,05:35:58,26.2 mi,14:27:14
Dennis Morini,---,---,DNF,409,55-59,61,CA,USA,---,---,01:13:26,2.4 mi,00:04:07,06:35:05,112 mi,---,---,26.2 mi,DNF
Bob Morris,---,1241,---,628,45-49,55,WA,USA,---,---,01:14:07,2.4 mi,00:04:33,06:16:49,112 mi,00:10:51,04:51:48,26.2 mi,12:38:08
Catriona Morrison,---,255,---,132,PRO,39,Intl State,GBR,---,---,00:57:23,2.4 mi,00:02:16,05:17:51,112 mi,00:02:49,03:35:45,26.2 mi,09:56:04
Marilyn Morrison,---,1350,---,793,45-49,56,NZ,NZL,---,---,01:25:38,2.4 mi,00:08:07,06:45:09,112 mi,00:08:47,04:53:19,26.2 mi,13:21:00
Robert Morrison,---,---,DNF,240,70-74,45,NM,USA,---,---,02:09:11,2.4 mi,00:13:49,---,112 mi,---,---,26.2 mi,DNF
Darren Morriss,---,885,---,1361,35-39,42,SA,AUS,---,---,01:09:49,2.4 mi,00:04:31,05:34:54,112 mi,00:04:57,04:22:10,26.2 mi,11:16:21
Mark Moses,---,1285,---,782,45-49,51,CA,USA,---,---,01:13:36,2.4 mi,00:05:20,06:40:00,112 mi,00:08:01,04:46:41,26.2 mi,12:53:38
Jeanette Mucha,---,1147,---,1402,35-39,45,CA,USA,---,---,01:09:48,2.4 mi,00:03:40,06:11:47,112 mi,00:04:05,04:35:28,26.2 mi,12:04:48
Christian Mueller,---,32,---,1266,35-39,44,---,DEU,---,---,01:00:21,2.4 mi,00:02:51,04:47:09,112 mi,00:03:00,03:08:11,26.2 mi,09:01:32
Gerd Muessgens,---,1208,---,410,55-59,62,DE,DEU,---,---,01:20:31,2.4 mi,00:06:07,06:22:39,112 mi,00:21:25,04:15:08,26.2 mi,12:25:50
Hans Mühlbauer,---,294,---,172,PRO,36,---,DEU,---,---,00:57:24,2.4 mi,00:02:05,05:33:25,112 mi,00:03:50,03:24:49,26.2 mi,10:01:33
David Mullaney,---,679,---,898,40-44,50,PA,USA,---,---,01:18:19,2.4 mi,00:04:39,05:32:57,112 mi,00:06:24,03:47:37,26.2 mi,10:49:56
Andrew Mullenix,---,573,---,1592,30-34,37,WA,USA,---,---,00:59:46,2.4 mi,00:03:29,04:50:04,112 mi,00:04:03,04:39:46,26.2 mi,10:37:08
Mark Mumford,---,435,---,653,45-49,54,OH,USA,---,---,01:09:30,2.4 mi,00:04:25,05:22:00,112 mi,00:03:32,03:39:04,26.2 mi,10:18:31
Nicholas Peter Munoz,---,466,---,66,PRO,34,---,GBR,---,---,01:08:30,2.4 mi,00:02:19,05:36:09,112 mi,00:13:38,03:21:59,26.2 mi,10:22:35
Hans Muralter,---,108,---,87,35-39,43,Northern Territory,AUT,---,---,01:11:50,2.4 mi,00:03:09,04:59:23,112 mi,00:02:19,03:14:52,26.2 mi,09:31:33
Anna Murawska,---,1537,---,1859,18-24,31,---,GBR,---,---,01:28:58,2.4 mi,00:11:02,07:43:52,112 mi,00:13:39,05:26:17,26.2 mi,15:03:48
Brendan Murphy,---,482,---,1470,30-34,41,CO,USA,---,---,00:56:45,2.4 mi,00:03:03,05:16:56,112 mi,00:04:37,04:04:12,26.2 mi,10:25:33
John Murphy,---,873,---,753,45-49,52,CA,USA,---,---,00:59:44,2.4 mi,00:02:26,05:16:40,112 mi,00:03:06,04:52:10,26.2 mi,11:14:06
Ryuji Nakagawa,---,1480,---,284,65-69,72,---,JPN,---,---,01:44:25,2.4 mi,00:05:47,07:03:05,112 mi,00:05:09,05:28:43,26.2 mi,14:27:09
Enatsu Naoko,---,1233,---,1422,35-39,43,---,JPN,---,---,01:13:24,2.4 mi,00:05:21,06:39:10,112 mi,00:07:23,04:30:43,26.2 mi,12:36:01
Mathew Napier,---,483,---,1529,30-34,39,NM,USA,---,---,01:06:20,2.4 mi,00:04:56,05:25:14,112 mi,00:04:20,03:45:02,26.2 mi,10:25:52
Igor Nastic,---,80,---,1575,30-34,37,CH,CHE,---,---,00:53:05,2.4 mi,00:02:26,05:07:33,112 mi,00:03:38,03:17:08,26.2 mi,09:23:50
Timothy Naylor,---,92,---,1377,35-39,41,CA,USA,---,---,01:06:18,2.4 mi,00:03:46,05:08:24,112 mi,00:03:36,03:05:42,26.2 mi,09:27:46
Kevin Neal,---,670,---,654,45-49,54,FL,USA,---,---,01:12:01,2.4 mi,00:04:28,05:32:40,112 mi,00:06:48,03:53:13,26.2 mi,10:49:10
Kristina Nec Lapinova,---,1032,---,1807,25-29,32,Slovakia,SVK,---,---,01:26:31,2.4 mi,00:02:11,06:12:41,112 mi,00:03:12,03:56:27,26.2 mi,11:41:02
Mike Neill,---,45,---,23,PRO,44,BC,CAN,---,---,00:58:52,2.4 mi,00:02:13,04:59:11,112 mi,00:03:02,03:07:49,26.2 mi,09:11:07
Eric Neilsen,---,508,---,880,40-44,50,CO,USA,---,---,01:06:01,2.4 mi,00:03:45,05:25:42,112 mi,00:05:57,03:47:15,26.2 mi,10:28:40
Carsten Neise,---,348,---,1708,25-29,35,---,DEU,---,---,01:01:31,2.4 mi,00:03:40,05:15:47,112 mi,00:03:47,03:45:31,26.2 mi,10:10:16
eve nelson,---,1193,---,1117,40-44,49,---,USA,---,---,01:10:41,2.4 mi,00:04:24,06:52:31,112 mi,00:05:10,04:07:04,26.2 mi,12:19:50
Sarah Nelson,---,1214,---,1860,18-24,40,CO,USA,---,---,01:11:35,2.4 mi,00:02:43,06:17:51,112 mi,00:03:43,04:53:02,26.2 mi,12:28:54
Gabriel Netzer,---,325,---,1530,30-34,39,---,AUT,---,---,01:15:11,2.4 mi,00:04:01,05:14:12,112 mi,00:03:14,03:28:40,26.2 mi,10:05:18
