name,genderRank,divRank,overallRank,bib,division,age,state,country,profession,points,swim,swimDistance,t1,bike,bikeDistance,t2,run,runDistance,overall
Albert Timmers,50,7,52,878,35-39,38,Netherlands,NLD,---,4752,00:57:40,3.9 km,00:04:56,05:21:17,180.2 km,00:03:56,03:31:16,42.2 km,09:59:05
Korneel Lagae,51,5,53,303,25-29,26,BE,BEL,---,4786,00:55:40,3.9 km,00:03:43,05:14:12,180.2 km,00:02:57,03:42:34,42.2 km,09:59:06
Marc Vanassche,52,1,54,734,50-54,51,BE,BEL,---,5000,00:59:45,3.9 km,00:03:27,05:13:48,180.2 km,00:04:00,03:39:46,42.2 km,10:00:46
Daan Van Leeuwen,53,8,55,805,35-39,36,NL,NLD,---,4715,00:57:32,3.9 km,00:04:17,05:12:04,180.2 km,00:03:42,03:44:35,42.2 km,10:02:10
Andrew Cole,54,15,56,339,30-34,34,Devon,GBR,---,4337,00:56:39,3.9 km,00:04:25,05:31:49,180.2 km,00:03:23,03:26:15,42.2 km,10:02:31
Johan Anthonis,55,2,57,684,50-54,53,---,BEL,---,4978,01:00:56,3.9 km,00:04:47,05:19:09,180.2 km,00:02:18,03:35:25,42.2 km,10:02:35
Beat Vogeli,56,3,58,736,50-54,52,---,CHE,---,4975,01:04:53,3.9 km,00:05:01,05:17:02,180.2 km,00:03:32,03:32:19,42.2 km,10:02:47
Thierry Paillot,57,2,59,649,45-49,47,FR,GNQ,---,4786,01:08:39,3.9 km,00:05:46,05:25:16,180.2 km,00:03:28,03:20:59,42.2 km,10:04:08
Carla Van Rooijen,3,3,60,56,PRO,42,NL,NLD,---,4697,01:09:18,3.9 km,00:04:18,05:32:16,180.2 km,00:02:26,03:16:20,42.2 km,10:04:38
Andy Rothammel,58,7,61,870,40-44,43,---,DEU,---,4564,00:58:45,3.9 km,00:03:50,05:15:53,180.2 km,00:03:23,03:43:18,42.2 km,10:05:09
Bram Van Den Bergh,59,9,62,480,35-39,38,DE,NLD,---,4674,01:03:11,3.9 km,00:05:19,05:14:36,180.2 km,00:03:00,03:39:28,42.2 km,10:05:34
Piet Hein Schram,60,8,63,553,40-44,41,FR,NLD,---,4559,01:00:56,3.9 km,00:05:18,05:21:05,180.2 km,00:03:24,03:34:55,42.2 km,10:05:38
Iván Rodríguez Martín,61,10,64,862,35-39,40,ES,ESP,---,4670,00:57:26,3.9 km,00:04:08,05:20:43,180.2 km,00:03:37,03:40:01,42.2 km,10:05:55
Lukas Riederer,62,3,65,635,45-49,46,CH,CHE,---,4760,01:00:07,3.9 km,00:04:29,05:25:20,180.2 km,00:03:16,03:33:07,42.2 km,10:06:19
Philipp Sahm,63,16,66,138,30-34,34,---,DEU,---,4291,00:57:00,3.9 km,00:04:19,05:29:30,180.2 km,00:02:23,03:33:08,42.2 km,10:06:20
Erwin Delisse,64,11,67,435,35-39,40,NL,NLD,---,4663,00:59:23,3.9 km,00:03:38,05:31:29,180.2 km,00:02:45,03:29:14,42.2 km,10:06:29
Richard Blackburn,65,17,68,876,30-34,33,---,GBR,---,4284,00:58:56,3.9 km,00:04:44,05:28:25,180.2 km,00:05:12,03:29:38,42.2 km,10:06:55
Jörg Schubert,66,9,69,554,40-44,44,DE,DEU,---,4532,01:12:39,3.9 km,00:09:17,05:18:18,180.2 km,00:05:25,03:22:14,42.2 km,10:07:53
Sjoerd Hermsen,67,12,70,845,35-39,37,Gelderland,NLD,---,4636,01:06:22,3.9 km,00:04:20,05:16:10,180.2 km,00:02:55,03:38:55,42.2 km,10:08:42
Andrey Nosov,68,18,71,831,30-34,32,Moscow,RUS,---,4256,01:06:49,3.9 km,00:04:33,05:27:44,180.2 km,00:03:43,03:26:29,42.2 km,10:09:18
Lasse Hofman,69,19,72,132,30-34,34,DK,DNK,---,4244,00:58:38,3.9 km,00:04:15,05:26:05,180.2 km,00:02:41,03:38:39,42.2 km,10:10:18
Michael Weber,70,13,73,924,35-39,39,Bayern,DEU,---,4615,01:05:38,3.9 km,00:04:26,05:20:19,180.2 km,00:02:34,03:37:30,42.2 km,10:10:27
Eddy Verschueren,71,4,74,791,45-49,47,---,BEL,---,4710,01:06:09,3.9 km,00:04:55,05:16:55,180.2 km,00:02:26,03:40:06,42.2 km,10:10:31
Christophe Gros,72,5,75,623,45-49,48,---,FRA,---,4703,00:55:14,3.9 km,00:04:33,05:16:50,180.2 km,00:03:03,03:51:24,42.2 km,10:11:04
Terrence Olaria,73,6,76,832,25-29,29,---,NLD,---,4639,00:50:46,3.9 km,00:03:36,05:22:41,180.2 km,00:04:06,03:50:13,42.2 km,10:11:22
Stefan Norman,74,6,77,851,45-49,46,SE,SWE,---,4695,00:56:59,3.9 km,00:04:05,05:24:23,180.2 km,00:02:53,03:43:24,42.2 km,10:11:44
Priit Ailt,75,20,78,327,30-34,33,---,EST,---,4224,00:50:43,3.9 km,00:03:43,06:05:32,180.2 km,00:03:04,03:08:54,42.2 km,10:11:56
Philipp Rowoldt,76,14,79,834,35-39,35,DE,DEU,---,4586,00:57:52,3.9 km,00:04:09,05:09:34,180.2 km,00:02:59,03:58:21,42.2 km,10:12:55
Petr Kopriva,77,21,80,372,30-34,34,Opava,CZE,---,4206,00:56:45,3.9 km,00:04:30,05:14:58,180.2 km,00:03:00,03:54:15,42.2 km,10:13:28
Bob Martens,78,7,81,123,25-29,27,---,NLD,---,4608,00:53:44,3.9 km,00:04:08,05:34:17,180.2 km,00:06:16,03:35:31,42.2 km,10:13:56
