name,genderRank,divRank,overallRank,bib,division,age,state,country,profession,points,swim,swimDistance,t1,bike,bikeDistance,t2,run,runDistance,overall
Adam Pritchard,---,562,---,691,35-39,41,Cardiff,GBR,---,---,01:08:04,3.9 km,00:07:47,06:39:06,180.2 km,00:06:42,04:41:51,42.2 km,12:43:31
Mathew Pritchard,---,772,---,672,35-39,43,Cardiff,GBR,---,---,01:19:50,3.9 km,00:07:39,07:19:11,180.2 km,00:09:31,04:40:31,42.2 km,13:36:44
Steven Proud,---,572,---,1130,35-39,44,---,GBR,---,---,00:52:40,3.9 km,00:05:35,07:06:20,180.2 km,00:07:14,04:34:26,42.2 km,12:46:18
Jim Pycraft,---,---,DNS,698,25-29,31,---,GBR,---,---,---,3.9 km,---,---,180.2 km,---,---,42.2 km,DNS
James Quarrington,---,482,---,569,18-24,25,---,GBR,---,---,01:03:38,3.9 km,00:03:58,06:36:43,180.2 km,00:05:43,04:35:07,42.2 km,12:25:11
Joanna Quelch,---,990,---,1240,35-39,43,---,GBR,---,---,01:31:58,3.9 km,00:12:05,08:15:52,180.2 km,00:13:06,05:10:09,42.2 km,15:23:12
Alex Quibell,---,602,---,424,25-29,30,---,GBR,---,---,01:14:52,3.9 km,00:09:51,07:04:01,180.2 km,00:11:23,04:13:39,42.2 km,12:53:48
Toby Radcliffe,---,9,---,7,PRO,38,---,GBR,---,---,00:49:53,3.9 km,00:02:31,05:21:15,180.2 km,00:01:49,02:48:53,42.2 km,09:04:23
David Rahman,---,---,DNF,216,25-29,32,---,ARE,---,---,01:07:42,3.9 km,00:06:52,06:19:15,180.2 km,00:03:53,---,42.2 km,DNF
Chris Rainford,---,750,---,58,45-49,51,---,GBR,---,---,01:12:52,3.9 km,00:13:42,07:01:56,180.2 km,00:13:08,04:47:35,42.2 km,13:29:15
Tom Ralph,---,425,---,1094,25-29,31,---,GBR,---,---,01:06:21,3.9 km,00:07:55,06:27:41,180.2 km,00:07:29,04:17:43,42.2 km,12:07:11
Charlotte Ramsay,---,846,---,1037,35-39,40,---,GBR,---,---,01:16:52,3.9 km,00:10:25,07:34:24,180.2 km,00:04:42,04:57:02,42.2 km,14:03:27
Nicholas Rayman,---,108,---,645,25-29,34,Bristol,GBR,---,---,01:03:41,3.9 km,00:04:51,06:03:03,180.2 km,00:03:39,03:19:58,42.2 km,10:35:15
Thomas Rayson,---,828,---,798,18-24,29,---,GBR,---,---,01:19:17,3.9 km,00:09:29,07:49:10,180.2 km,00:12:13,04:25:30,42.2 km,13:55:41
Kevin Read,---,---,DNS,700,18-24,28,---,GBR,---,---,---,3.9 km,---,---,180.2 km,---,---,42.2 km,DNS
Ben Reah,---,498,---,433,30-34,38,---,GBR,---,---,01:04:55,3.9 km,00:14:40,07:27:00,180.2 km,00:09:39,03:32:43,42.2 km,12:28:59
Mark Rees,---,721,---,1108,45-49,49,N Yorkshire,GBR,---,---,01:15:27,3.9 km,00:05:44,07:14:14,180.2 km,00:04:07,04:41:10,42.2 km,13:20:45
Dave Rees-Hughes,---,300,---,814,35-39,43,---,GBR,---,---,01:16:46,3.9 km,00:04:28,06:22:36,180.2 km,00:03:56,03:50:34,42.2 km,11:38:22
Jayson Rees-Hughes,---,392,---,777,40-44,45,---,GBR,---,---,01:17:18,3.9 km,00:06:05,05:56:30,180.2 km,00:03:30,04:35:55,42.2 km,11:59:20
Neill Rees-Hughes,---,630,---,815,30-34,37,---,GBR,---,---,01:09:00,3.9 km,00:07:43,06:35:16,180.2 km,00:08:49,04:58:51,42.2 km,12:59:41
Daniel Reeve,---,551,---,654,30-34,39,---,GBR,---,---,01:15:52,3.9 km,00:07:14,06:57:39,180.2 km,00:10:14,04:10:50,42.2 km,12:41:52
David Reid,---,81,---,404,35-39,44,---,GBR,---,---,00:54:06,3.9 km,00:04:30,05:55:02,180.2 km,00:03:45,03:25:59,42.2 km,10:23:24
Michael Reid,---,981,---,276,25-29,30,---,GBR,---,---,01:15:18,3.9 km,00:14:44,08:09:08,180.2 km,00:13:25,05:23:38,42.2 km,15:16:16
Simon Reid,---,---,DNF,662,40-44,47,---,SAU,---,---,02:16:02,3.9 km,00:12:07,---,180.2 km,---,---,42.2 km,DNF
Stephen Reid,---,420,---,90,25-29,34,Hampshire ,GBR,---,---,01:08:01,3.9 km,00:08:50,06:30:00,180.2 km,00:06:23,04:13:21,42.2 km,12:06:37
Joachim Reitan,---,19,---,182,40-44,46,NO,NOR,---,---,01:05:51,3.9 km,00:04:09,05:27:34,180.2 km,00:01:31,02:57:09,42.2 km,09:36:15
Bruce Rendall,---,199,---,726,35-39,43,---,GBR,---,---,00:56:57,3.9 km,00:06:31,06:13:15,180.2 km,00:06:06,03:48:03,42.2 km,11:10:54
Kerri Renshaw,---,109,---,1238,35-39,41,Hertfordshire,AUS,---,---,00:50:48,3.9 km,00:04:36,06:04:01,180.2 km,00:07:12,03:28:44,42.2 km,10:35:24
Kate Rhodes,---,529,---,1227,25-29,30,---,GBR,---,---,00:59:40,3.9 km,00:04:52,06:51:35,180.2 km,00:04:10,04:35:00,42.2 km,12:35:20
Adrian Rice,---,662,---,77,35-39,42,---,GBR,---,---,01:12:59,3.9 km,00:04:42,06:40:13,180.2 km,00:07:00,05:01:15,42.2 km,13:06:11
Andrew Rich,---,322,---,232,35-39,42,---,GBR,---,---,01:01:18,3.9 km,00:08:59,06:46:29,180.2 km,00:06:51,03:41:41,42.2 km,11:45:21
Joanna Rich,---,656,---,1008,30-34,39,---,GBR,---,---,01:17:04,3.9 km,00:13:10,07:22:52,180.2 km,00:11:02,04:01:01,42.2 km,13:05:10
Pat Rich,---,286,---,962,40-44,38,Other,GBR,---,---,01:14:03,3.9 km,00:08:40,06:30:44,180.2 km,00:04:26,03:37:24,42.2 km,11:35:19
Adcock Richard,---,251,---,1109,40-44,47,---,GBR,---,---,01:04:10,3.9 km,00:04:20,06:09:49,180.2 km,00:01:54,04:06:42,42.2 km,11:26:56
Guy Richardson,---,144,---,340,35-39,41,---,GBR,---,---,01:08:31,3.9 km,00:03:52,06:06:10,180.2 km,00:02:57,03:29:29,42.2 km,10:51:02
Ian Richardson,---,180,---,834,40-44,46,---,GBR,---,---,00:54:13,3.9 km,00:02:53,06:00:41,180.2 km,00:04:26,04:02:22,42.2 km,11:04:37
Marcus Richardson,---,459,---,519,50-54,54,---,GBR,---,---,00:57:49,3.9 km,00:05:47,05:57:44,180.2 km,00:02:42,05:16:36,42.2 km,12:20:40
Stephen Richardson,---,356,---,925,25-29,34,---,GBR,---,---,01:16:24,3.9 km,00:04:26,06:50:32,180.2 km,00:06:17,03:33:04,42.2 km,11:50:44
Tim Richardson,---,839,---,694,40-44,48,---,GBR,---,---,01:30:18,3.9 km,00:08:12,07:26:09,180.2 km,00:07:57,04:47:45,42.2 km,14:00:22
Mr J D Richer,---,184,---,1179,40-44,45,---,GBR,---,---,01:12:26,3.9 km,00:05:33,06:00:13,180.2 km,00:04:01,03:43:48,42.2 km,11:06:04
Andrew Riddoch,---,260,---,297,45-49,52,---,GBR,---,---,01:07:06,3.9 km,00:07:34,06:51:09,180.2 km,00:04:18,03:19:21,42.2 km,11:29:30
Bryan Riley,---,93,---,1085,35-39,43,---,GBR,---,---,00:50:40,3.9 km,00:03:59,06:03:57,180.2 km,00:01:59,03:29:21,42.2 km,10:29:59
Barry Rimmer,---,554,---,621,45-49,52,merseyside,GBR,---,---,01:17:30,3.9 km,00:05:16,06:27:11,180.2 km,00:07:26,04:45:04,42.2 km,12:42:28
Gareth Roberts,---,753,---,469,35-39,40,---,GBR,---,---,00:58:16,3.9 km,00:04:56,07:28:04,180.2 km,00:09:16,04:49:00,42.2 km,13:29:35
Grant Roberts,---,---,DNS,646,30-34,38,Staffordshire,GBR,---,---,---,3.9 km,---,---,180.2 km,---,---,42.2 km,DNS
Steve Roberts,---,879,---,851,40-44,47,---,GBR,---,---,01:30:10,3.9 km,00:12:02,07:15:39,180.2 km,00:10:33,05:08:07,42.2 km,14:16:32
Stewart Roberts,---,505,---,604,30-34,36,---,GBR,---,---,01:19:13,3.9 km,00:04:07,07:00:25,180.2 km,00:02:39,04:04:38,42.2 km,12:31:03
Robert Roberts-Cope,---,518,---,1164,35-39,44,North Yorkshire,GBR,---,---,01:06:39,3.9 km,00:07:51,06:22:09,180.2 km,00:08:02,04:47:56,42.2 km,12:32:39
